Class;Identifier;MIT-Addr.;IEC-Addr.;Type;Initial;Comment;Remark
VAR_GLOBAL;PVA04_00_01_S;X81;%IX129;BOOL;FALSE;On/off-ventil, bilanslutning fettmottagning Remote;
VAR_GLOBAL;PVA04_00_01_Status_Auto;M2816;%MX0.2816;BOOL;FALSE;PVA04_00_01 Status signal AUTO/MAN;
VAR_GLOBAL;PVA04_00_01_SummaAlarm;M2814;%MX0.2814;BOOL;FALSE;PVA04_00_01 Summa alarm;
VAR_GLOBAL;PVA04_00_01_TK;X198;%IX408;BOOL;FALSE;Öppna fettinmatninfsventil;
VAR_GLOBAL;PVA04_01_01_ACOF_larm;M2825;%MX0.2825;BOOL;FALSE;PVA04_01_01 Status ACOF alarm;
VAR_GLOBAL;PVA04_01_01_Alarm1;;;BOOL;FALSE;PVA04_01_01 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_01_Alarm2;;;BOOL;FALSE;PVA04_01_01 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_01_Alarm3;;;BOOL;FALSE;PVA04_01_01 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_01_Alarm4;;;BOOL;FALSE;PVA04_01_01 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_01_ANTAL_CLOSE_IDAG;;;REAL;0;PVA04_01_01 Antal stängningar idag;
VAR_GLOBAL;PVA04_01_01_ANTAL_CLOSE_IGAR;;;REAL;0;PVA04_01_01 Antal stängningar igår;
VAR_GLOBAL;PVA04_01_01_ANTAL_CLOSE_TOTAL;;;REAL;0;PVA04_01_01 Antal stängningar totalt;
VAR_GLOBAL;PVA04_01_01_ANTAL_OPEN_IDAG;;;REAL;0;PVA04_01_01 Antal öppningar idag;
VAR_GLOBAL;PVA04_01_01_ANTAL_OPEN_IGAR;;;REAL;0;PVA04_01_01 Antal öppningar igår;
VAR_GLOBAL;PVA04_01_01_ANTAL_OPEN_TOTAL;;;REAL;0;PVA04_01_01 Antal öppningar totalt;
VAR_GLOBAL;PVA04_01_01_AUTO_CLOSE;;;BOOL;FALSE;PVA04_01_01 Auto stäng;
VAR_GLOBAL;PVA04_01_01_AUTO_OPEN;;;BOOL;FALSE;PVA04_01_01 Auto öppna;
VAR_GLOBAL;PVA04_01_01_C;X83;%IX131;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation påfyllning Stängd;
VAR_GLOBAL;PVA04_01_01_CLOSE;M2828;%MX0.2828;BOOL;FALSE;PVA04_01_01 Ventil stäng order;
VAR_GLOBAL;PVA04_01_01_CLOSED;;;BOOL;FALSE;PVA04_01_01 läge stängd;
VAR_GLOBAL;PVA04_01_01_CO;Y1B2;%QX434;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation påfyllning Öppna;
VAR_GLOBAL;PVA04_01_01_HMI_AUTO;M2820;%MX0.2820;BOOL;FALSE;PVA04_01_01 HMI Auto;
VAR_GLOBAL;PVA04_01_01_HMI_CLOSE;M2823;%MX0.2823;BOOL;FALSE;PVA04_01_01 HMI Stäng;
VAR_GLOBAL;PVA04_01_01_HMI_MAN;M2821;%MX0.2821;BOOL;FALSE;PVA04_01_01 HMI Man;
VAR_GLOBAL;PVA04_01_01_HMI_OPEN;M2822;%MX0.2822;BOOL;FALSE;PVA04_01_01 HMI Öppna;
VAR_GLOBAL;PVA04_01_01_O;X82;%IX130;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation påfyllning Öppen;
VAR_GLOBAL;PVA04_01_01_OPEN;M2827;%MX0.2827;BOOL;FALSE;PVA04_01_01 Ventil öppna order;
VAR_GLOBAL;PVA04_01_01_OPENED;;;BOOL;FALSE;PVA04_01_01 läge öppen;
VAR_GLOBAL;PVA04_01_01_REMOTE;M2829;%MX0.2829;BOOL;FALSE;PVA04_01_01 Remote;
VAR_GLOBAL;PVA04_01_01_S;X84;%IX132;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation påfyllning Remote;
VAR_GLOBAL;PVA04_01_01_Status_Auto;M2826;%MX0.2826;BOOL;FALSE;PVA04_01_01 Status signal AUTO/MAN;
VAR_GLOBAL;PVA04_01_01_SummaAlarm;M2824;%MX0.2824;BOOL;FALSE;PVA04_01_01 Summa alarm;
VAR_GLOBAL;PVA04_01_02_ACOF_larm;M2835;%MX0.2835;BOOL;FALSE;PVA04_01_02 Status ACOF alarm;
VAR_GLOBAL;PVA04_01_02_Alarm1;;;BOOL;FALSE;PVA04_01_02 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_02_Alarm2;;;BOOL;FALSE;PVA04_01_02 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_02_Alarm3;;;BOOL;FALSE;PVA04_01_02 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_02_Alarm4;;;BOOL;FALSE;PVA04_01_02 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_02_ANTAL_CLOSE_IDAG;;;REAL;0;PVA04_01_02 Antal stängningar idag;
VAR_GLOBAL;PVA04_01_02_ANTAL_CLOSE_IGAR;;;REAL;0;PVA04_01_02 Antal stängningar igår;
VAR_GLOBAL;PVA04_01_02_ANTAL_CLOSE_TOTAL;;;REAL;0;PVA04_01_02 Antal stängningar totalt;
VAR_GLOBAL;PVA04_01_02_ANTAL_OPEN_IDAG;;;REAL;0;PVA04_01_02 Antal öppningar idag;
VAR_GLOBAL;PVA04_01_02_ANTAL_OPEN_IGAR;;;REAL;0;PVA04_01_02 Antal öppningar igår;
VAR_GLOBAL;PVA04_01_02_ANTAL_OPEN_TOTAL;;;REAL;0;PVA04_01_02 Antal öppningar totalt;
VAR_GLOBAL;PVA04_01_02_AUTO_CLOSE;;;BOOL;FALSE;PVA04_01_02 Auto stäng;
VAR_GLOBAL;PVA04_01_02_AUTO_OPEN;;;BOOL;FALSE;PVA04_01_02 Auto öppna;
VAR_GLOBAL;PVA04_01_02_C;X86;%IX134;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation Stängd;
VAR_GLOBAL;PVA04_01_02_CLOSE;M2838;%MX0.2838;BOOL;FALSE;PVA04_01_02 Ventil stäng order;
VAR_GLOBAL;PVA04_01_02_CLOSED;;;BOOL;FALSE;PVA04_01_02 läge stängd;
VAR_GLOBAL;PVA04_01_02_CO;Y1B3;%QX435;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation Öppna;
VAR_GLOBAL;PVA04_01_02_HMI_AUTO;M2830;%MX0.2830;BOOL;FALSE;PVA04_01_02 HMI Auto;
VAR_GLOBAL;PVA04_01_02_HMI_CLOSE;M2833;%MX0.2833;BOOL;FALSE;PVA04_01_02 HMI Stäng;
VAR_GLOBAL;PVA04_01_02_HMI_MAN;M2831;%MX0.2831;BOOL;FALSE;PVA04_01_02 HMI Man;
VAR_GLOBAL;PVA04_01_02_HMI_OPEN;M2832;%MX0.2832;BOOL;FALSE;PVA04_01_02 HMI Öppna;
VAR_GLOBAL;PVA04_01_02_O;X85;%IX133;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation Öppen;
VAR_GLOBAL;PVA04_01_02_OPEN;M2837;%MX0.2837;BOOL;FALSE;PVA04_01_02 Ventil öppna order;
VAR_GLOBAL;PVA04_01_02_OPENED;;;BOOL;FALSE;PVA04_01_02 läge öppen;
VAR_GLOBAL;PVA04_01_02_REMOTE;M2839;%MX0.2839;BOOL;FALSE;PVA04_01_02 Remote;
VAR_GLOBAL;PVA04_01_02_S;X87;%IX135;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation Remote;
VAR_GLOBAL;PVA04_01_02_Status_Auto;M2836;%MX0.2836;BOOL;FALSE;PVA04_01_02 Status signal AUTO/MAN;
VAR_GLOBAL;PVA04_01_02_SummaAlarm;M2834;%MX0.2834;BOOL;FALSE;PVA04_01_02 Summa alarm;
VAR_GLOBAL;PVA04_01_03_ACOF_larm;M2845;%MX0.2845;BOOL;FALSE;PVA04_01_03 Status ACOF alarm;
VAR_GLOBAL;PVA04_01_03_Alarm1;;;BOOL;FALSE;PVA04_01_03 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_03_Alarm2;;;BOOL;FALSE;PVA04_01_03 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_03_Alarm3;;;BOOL;FALSE;PVA04_01_03 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_03_Alarm4;;;BOOL;FALSE;PVA04_01_03 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_03_ANTAL_CLOSE_IDAG;;;REAL;0;PVA04_01_03 Antal stängningar idag;
VAR_GLOBAL;PVA04_01_03_ANTAL_CLOSE_IGAR;;;REAL;0;PVA04_01_03 Antal stängningar igår;
VAR_GLOBAL;PVA04_01_03_ANTAL_CLOSE_TOTAL;;;REAL;0;PVA04_01_03 Antal stängningar totalt;
VAR_GLOBAL;PVA04_01_03_ANTAL_OPEN_IDAG;;;REAL;0;PVA04_01_03 Antal öppningar idag;
VAR_GLOBAL;PVA04_01_03_ANTAL_OPEN_IGAR;;;REAL;0;PVA04_01_03 Antal öppningar igår;
VAR_GLOBAL;PVA04_01_03_ANTAL_OPEN_TOTAL;;;REAL;0;PVA04_01_03 Antal öppningar totalt;
VAR_GLOBAL;PVA04_01_03_AUTO_CLOSE;;;BOOL;FALSE;PVA04_01_03 Auto stäng;
VAR_GLOBAL;PVA04_01_03_AUTO_OPEN;;;BOOL;FALSE;PVA04_01_03 Auto öppna;
VAR_GLOBAL;PVA04_01_03_C;X89;%IX137;BOOL;FALSE;On/off-ventil, trycksida fettuttag Stängd;
VAR_GLOBAL;PVA04_01_03_CLOSE;M2848;%MX0.2848;BOOL;FALSE;PVA04_01_03 Ventil stäng order;
VAR_GLOBAL;PVA04_01_03_CLOSED;;;BOOL;FALSE;PVA04_01_03 läge stängd;
VAR_GLOBAL;PVA04_01_03_CO;Y1B4;%QX436;BOOL;FALSE;On/off-ventil, trycksida fettuttag Öppna;
VAR_GLOBAL;PVA04_01_03_HMI_AUTO;M2840;%MX0.2840;BOOL;FALSE;PVA04_01_03 HMI Auto;
VAR_GLOBAL;PVA04_01_03_HMI_CLOSE;M2843;%MX0.2843;BOOL;FALSE;PVA04_01_03 HMI Stäng;
VAR_GLOBAL;PVA04_01_03_HMI_MAN;M2841;%MX0.2841;BOOL;FALSE;PVA04_01_03 HMI Man;
VAR_GLOBAL;PVA04_01_03_HMI_OPEN;M2842;%MX0.2842;BOOL;FALSE;PVA04_01_03 HMI Öppna;
VAR_GLOBAL;PVA04_01_03_O;X88;%IX136;BOOL;FALSE;On/off-ventil, trycksida fettuttag Öppen;
VAR_GLOBAL;PVA04_01_03_OPEN;M2847;%MX0.2847;BOOL;FALSE;PVA04_01_03 Ventil öppna order;
VAR_GLOBAL;PVA04_01_03_OPENED;;;BOOL;FALSE;PVA04_01_03 läge öppen;
VAR_GLOBAL;PVA04_01_03_REMOTE;M2849;%MX0.2849;BOOL;FALSE;PVA04_01_03 Remote;
VAR_GLOBAL;PVA04_01_03_S;X8A;%IX138;BOOL;FALSE;On/off-ventil, trycksida fettuttag Remote;
VAR_GLOBAL;PVA04_01_03_Status_Auto;M2846;%MX0.2846;BOOL;FALSE;PVA04_01_03 Status signal AUTO/MAN;
VAR_GLOBAL;PVA04_01_03_SummaAlarm;M2844;%MX0.2844;BOOL;FALSE;PVA04_01_03 Summa alarm;
VAR_GLOBAL;PVA04_01_04_ACOF_larm;M2855;%MX0.2855;BOOL;FALSE;PVA04_01_04 Status ACOF alarm;
VAR_GLOBAL;PVA04_01_04_Alarm1;;;BOOL;FALSE;PVA04_01_04 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_04_Alarm2;;;BOOL;FALSE;PVA04_01_04 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_04_Alarm3;;;BOOL;FALSE;PVA04_01_04 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_04_Alarm4;;;BOOL;FALSE;PVA04_01_04 Alarm signal från I/O;
VAR_GLOBAL;PVA04_01_04_ANTAL_CLOSE_IDAG;;;REAL;0;PVA04_01_04 Antal stängningar idag;
VAR_GLOBAL;PVA04_01_04_ANTAL_CLOSE_IGAR;;;REAL;0;PVA04_01_04 Antal stängningar igår;
VAR_GLOBAL;PVA04_01_04_ANTAL_CLOSE_TOTAL;;;REAL;0;PVA04_01_04 Antal stängningar totalt;
VAR_GLOBAL;PVA04_01_04_ANTAL_OPEN_IDAG;;;REAL;0;PVA04_01_04 Antal öppningar idag;
VAR_GLOBAL;PVA04_01_04_ANTAL_OPEN_IGAR;;;REAL;0;PVA04_01_04 Antal öppningar igår;
VAR_GLOBAL;PVA04_01_04_ANTAL_OPEN_TOTAL;;;REAL;0;PVA04_01_04 Antal öppningar totalt;
VAR_GLOBAL;PVA04_01_04_AUTO_CLOSE;;;BOOL;FALSE;PVA04_01_04 Auto stäng;
VAR_GLOBAL;PVA04_01_04_AUTO_OPEN;;;BOOL;FALSE;PVA04_01_04 Auto öppna;
VAR_GLOBAL;PVA04_01_04_C;X8C;%IX140;BOOL;FALSE;On/off-ventil, trycksida fettcirkulation Stängd;
VAR_GLOBAL;PVA04_01_04_CLOSE;M2858;%MX0.2858;BOOL;FALSE;PVA04_01_04 Ventil stäng order;
VAR_GLOBAL;PVA04_01_04_CLOSED;;;BOOL;FALSE;PVA04_01_04 läge stängd;
VAR_GLOBAL;PVA04_01_04_CO;Y1B5;%QX437;BOOL;FALSE;On/off-ventil, trycksida fettcirkulation Öppna;
VAR_GLOBAL;PVA04_01_04_HMI_AUTO;M2850;%MX0.2850;BOOL;FALSE;PVA04_01_04 HMI Auto;
VAR_GLOBAL;PVA04_01_04_HMI_CLOSE;M2853;%MX0.2853;BOOL;FALSE;PVA04_01_04 HMI Stäng;
VAR_GLOBAL;PVA04_01_04_HMI_MAN;M2851;%MX0.2851;BOOL;FALSE;PVA04_01_04 HMI Man;
VAR_GLOBAL;PVA04_01_04_HMI_OPEN;M2852;%MX0.2852;BOOL;FALSE;PVA04_01_04 HMI Öppna;
VAR_GLOBAL;PVA04_01_04_O;X8B;%IX139;BOOL;FALSE;On/off-ventil, trycksida fettcirkulation Öppen;
VAR_GLOBAL;PVA04_01_04_OPEN;M2857;%MX0.2857;BOOL;FALSE;PVA04_01_04 Ventil öppna order;
VAR_GLOBAL;PVA04_01_04_OPENED;;;BOOL;FALSE;PVA04_01_04 läge öppen;
VAR_GLOBAL;PVA04_01_04_REMOTE;M2859;%MX0.2859;BOOL;FALSE;PVA04_01_04 Remote;
VAR_GLOBAL;PVA04_01_04_S;X8D;%IX141;BOOL;FALSE;On/off-ventil, trycksida fettcirkulation Remote;
VAR_GLOBAL;PVA04_01_04_Status_Auto;M2856;%MX0.2856;BOOL;FALSE;PVA04_01_04 Status signal AUTO/MAN;
VAR_GLOBAL;PVA04_01_04_SummaAlarm;M2854;%MX0.2854;BOOL;FALSE;PVA04_01_04 Summa alarm;
VAR_GLOBAL;PVA04_02_01_ACOF_larm;M2865;%MX0.2865;BOOL;FALSE;PVA04_02_01 Status ACOF alarm;
VAR_GLOBAL;PVA04_02_01_Alarm1;;;BOOL;FALSE;PVA04_02_01 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_01_Alarm2;;;BOOL;FALSE;PVA04_02_01 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_01_Alarm3;;;BOOL;FALSE;PVA04_02_01 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_01_Alarm4;;;BOOL;FALSE;PVA04_02_01 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_01_ANTAL_CLOSE_IDAG;;;REAL;0;PVA04_02_01 Antal stängningar idag;
VAR_GLOBAL;PVA04_02_01_ANTAL_CLOSE_IGAR;;;REAL;0;PVA04_02_01 Antal stängningar igår;
VAR_GLOBAL;PVA04_02_01_ANTAL_CLOSE_TOTAL;;;REAL;0;PVA04_02_01 Antal stängningar totalt;
VAR_GLOBAL;PVA04_02_01_ANTAL_OPEN_IDAG;;;REAL;0;PVA04_02_01 Antal öppningar idag;
VAR_GLOBAL;PVA04_02_01_ANTAL_OPEN_IGAR;;;REAL;0;PVA04_02_01 Antal öppningar igår;
VAR_GLOBAL;PVA04_02_01_ANTAL_OPEN_TOTAL;;;REAL;0;PVA04_02_01 Antal öppningar totalt;
VAR_GLOBAL;PVA04_02_01_AUTO_CLOSE;;;BOOL;FALSE;PVA04_02_01 Auto stäng;
VAR_GLOBAL;PVA04_02_01_AUTO_OPEN;;;BOOL;FALSE;PVA04_02_01 Auto öppna;
VAR_GLOBAL;PVA04_02_01_C;X8F;%IX143;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation påfyllning Stängd;
VAR_GLOBAL;PVA04_02_01_CLOSE;M2868;%MX0.2868;BOOL;FALSE;PVA04_02_01 Ventil stäng order;
VAR_GLOBAL;PVA04_02_01_CLOSED;;;BOOL;FALSE;PVA04_02_01 läge stängd;
VAR_GLOBAL;PVA04_02_01_CO;Y1B6;%QX438;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation påfyllning Öppna;
VAR_GLOBAL;PVA04_02_01_HMI_AUTO;M2860;%MX0.2860;BOOL;FALSE;PVA04_02_01 HMI Auto;
VAR_GLOBAL;PVA04_02_01_HMI_CLOSE;M2863;%MX0.2863;BOOL;FALSE;PVA04_02_01 HMI Stäng;
VAR_GLOBAL;PVA04_02_01_HMI_MAN;M2861;%MX0.2861;BOOL;FALSE;PVA04_02_01 HMI Man;
VAR_GLOBAL;PVA04_02_01_HMI_OPEN;M2862;%MX0.2862;BOOL;FALSE;PVA04_02_01 HMI Öppna;
VAR_GLOBAL;PVA04_02_01_O;X8E;%IX142;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation påfyllning Öppen;
VAR_GLOBAL;PVA04_02_01_OPEN;M2867;%MX0.2867;BOOL;FALSE;PVA04_02_01 Ventil öppna order;
VAR_GLOBAL;PVA04_02_01_OPENED;;;BOOL;FALSE;PVA04_02_01 läge öppen;
VAR_GLOBAL;PVA04_02_01_REMOTE;M2869;%MX0.2869;BOOL;FALSE;PVA04_02_01 Remote;
VAR_GLOBAL;PVA04_02_01_S;X90;%IX144;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation påfyllning Remote;
VAR_GLOBAL;PVA04_02_01_Status_Auto;M2866;%MX0.2866;BOOL;FALSE;PVA04_02_01 Status signal AUTO/MAN;
VAR_GLOBAL;PVA04_02_01_SummaAlarm;M2864;%MX0.2864;BOOL;FALSE;PVA04_02_01 Summa alarm;
VAR_GLOBAL;PVA04_02_02_ACOF_larm;M2875;%MX0.2875;BOOL;FALSE;PVA04_02_02 Status ACOF alarm;
VAR_GLOBAL;PVA04_02_02_Alarm1;;;BOOL;FALSE;PVA04_02_02 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_02_Alarm2;;;BOOL;FALSE;PVA04_02_02 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_02_Alarm3;;;BOOL;FALSE;PVA04_02_02 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_02_Alarm4;;;BOOL;FALSE;PVA04_02_02 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_02_ANTAL_CLOSE_IDAG;;;REAL;0;PVA04_02_02 Antal stängningar idag;
VAR_GLOBAL;PVA04_02_02_ANTAL_CLOSE_IGAR;;;REAL;0;PVA04_02_02 Antal stängningar igår;
VAR_GLOBAL;PVA04_02_02_ANTAL_CLOSE_TOTAL;;;REAL;0;PVA04_02_02 Antal stängningar totalt;
VAR_GLOBAL;PVA04_02_02_ANTAL_OPEN_IDAG;;;REAL;0;PVA04_02_02 Antal öppningar idag;
VAR_GLOBAL;PVA04_02_02_ANTAL_OPEN_IGAR;;;REAL;0;PVA04_02_02 Antal öppningar igår;
VAR_GLOBAL;PVA04_02_02_ANTAL_OPEN_TOTAL;;;REAL;0;PVA04_02_02 Antal öppningar totalt;
VAR_GLOBAL;PVA04_02_02_AUTO_CLOSE;;;BOOL;FALSE;PVA04_02_02 Auto stäng;
VAR_GLOBAL;PVA04_02_02_AUTO_OPEN;;;BOOL;FALSE;PVA04_02_02 Auto öppna;
VAR_GLOBAL;PVA04_02_02_C;X92;%IX146;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation Stängd;
VAR_GLOBAL;PVA04_02_02_CLOSE;M2878;%MX0.2878;BOOL;FALSE;PVA04_02_02 Ventil stäng order;
VAR_GLOBAL;PVA04_02_02_CLOSED;;;BOOL;FALSE;PVA04_02_02 läge stängd;
VAR_GLOBAL;PVA04_02_02_CO;Y1B7;%QX439;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation Öppna;
VAR_GLOBAL;PVA04_02_02_HMI_AUTO;M2870;%MX0.2870;BOOL;FALSE;PVA04_02_02 HMI Auto;
VAR_GLOBAL;PVA04_02_02_HMI_CLOSE;M2873;%MX0.2873;BOOL;FALSE;PVA04_02_02 HMI Stäng;
VAR_GLOBAL;PVA04_02_02_HMI_MAN;M2871;%MX0.2871;BOOL;FALSE;PVA04_02_02 HMI Man;
VAR_GLOBAL;PVA04_02_02_HMI_OPEN;M2872;%MX0.2872;BOOL;FALSE;PVA04_02_02 HMI Öppna;
VAR_GLOBAL;PVA04_02_02_O;X91;%IX145;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation Öppen;
VAR_GLOBAL;PVA04_02_02_OPEN;M2877;%MX0.2877;BOOL;FALSE;PVA04_02_02 Ventil öppna order;
VAR_GLOBAL;PVA04_02_02_OPENED;;;BOOL;FALSE;PVA04_02_02 läge öppen;
VAR_GLOBAL;PVA04_02_02_REMOTE;M2879;%MX0.2879;BOOL;FALSE;PVA04_02_02 Remote;
VAR_GLOBAL;PVA04_02_02_S;X93;%IX147;BOOL;FALSE;On/off-ventil, sugsida fettcirkulation Remote;
VAR_GLOBAL;PVA04_02_02_Status_Auto;M2876;%MX0.2876;BOOL;FALSE;PVA04_02_02 Status signal AUTO/MAN;
VAR_GLOBAL;PVA04_02_02_SummaAlarm;M2874;%MX0.2874;BOOL;FALSE;PVA04_02_02 Summa alarm;
VAR_GLOBAL;PVA04_02_03_ACOF_larm;M2885;%MX0.2885;BOOL;FALSE;PVA04_02_03 Status ACOF alarm;
VAR_GLOBAL;PVA04_02_03_Alarm1;;;BOOL;FALSE;PVA04_02_03 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_03_Alarm2;;;BOOL;FALSE;PVA04_02_03 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_03_Alarm3;;;BOOL;FALSE;PVA04_02_03 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_03_Alarm4;;;BOOL;FALSE;PVA04_02_03 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_03_ANTAL_CLOSE_IDAG;;;REAL;0;PVA04_02_03 Antal stängningar idag;
VAR_GLOBAL;PVA04_02_03_ANTAL_CLOSE_IGAR;;;REAL;0;PVA04_02_03 Antal stängningar igår;
VAR_GLOBAL;PVA04_02_03_ANTAL_CLOSE_TOTAL;;;REAL;0;PVA04_02_03 Antal stängningar totalt;
VAR_GLOBAL;PVA04_02_03_ANTAL_OPEN_IDAG;;;REAL;0;PVA04_02_03 Antal öppningar idag;
VAR_GLOBAL;PVA04_02_03_ANTAL_OPEN_IGAR;;;REAL;0;PVA04_02_03 Antal öppningar igår;
VAR_GLOBAL;PVA04_02_03_ANTAL_OPEN_TOTAL;;;REAL;0;PVA04_02_03 Antal öppningar totalt;
VAR_GLOBAL;PVA04_02_03_AUTO_CLOSE;;;BOOL;FALSE;PVA04_02_03 Auto stäng;
VAR_GLOBAL;PVA04_02_03_AUTO_OPEN;;;BOOL;FALSE;PVA04_02_03 Auto öppna;
VAR_GLOBAL;PVA04_02_03_C;X95;%IX149;BOOL;FALSE;On/off-ventil, trycksida fettuttag Stängd;
VAR_GLOBAL;PVA04_02_03_CLOSE;M2888;%MX0.2888;BOOL;FALSE;PVA04_02_03 Ventil stäng order;
VAR_GLOBAL;PVA04_02_03_CLOSED;;;BOOL;FALSE;PVA04_02_03 läge stängd;
VAR_GLOBAL;PVA04_02_03_CO;Y1B8;%QX440;BOOL;FALSE;On/off-ventil, trycksida fettuttag Öppna;
VAR_GLOBAL;PVA04_02_03_HMI_AUTO;M2880;%MX0.2880;BOOL;FALSE;PVA04_02_03 HMI Auto;
VAR_GLOBAL;PVA04_02_03_HMI_CLOSE;M2883;%MX0.2883;BOOL;FALSE;PVA04_02_03 HMI Stäng;
VAR_GLOBAL;PVA04_02_03_HMI_MAN;M2881;%MX0.2881;BOOL;FALSE;PVA04_02_03 HMI Man;
VAR_GLOBAL;PVA04_02_03_HMI_OPEN;M2882;%MX0.2882;BOOL;FALSE;PVA04_02_03 HMI Öppna;
VAR_GLOBAL;PVA04_02_03_O;X94;%IX148;BOOL;FALSE;On/off-ventil, trycksida fettuttag Öppen;
VAR_GLOBAL;PVA04_02_03_OPEN;M2887;%MX0.2887;BOOL;FALSE;PVA04_02_03 Ventil öppna order;
VAR_GLOBAL;PVA04_02_03_OPENED;;;BOOL;FALSE;PVA04_02_03 läge öppen;
VAR_GLOBAL;PVA04_02_03_REMOTE;M2889;%MX0.2889;BOOL;FALSE;PVA04_02_03 Remote;
VAR_GLOBAL;PVA04_02_03_S;X96;%IX150;BOOL;FALSE;On/off-ventil, trycksida fettuttag Remote;
VAR_GLOBAL;PVA04_02_03_Status_Auto;M2886;%MX0.2886;BOOL;FALSE;PVA04_02_03 Status signal AUTO/MAN;
VAR_GLOBAL;PVA04_02_03_SummaAlarm;M2884;%MX0.2884;BOOL;FALSE;PVA04_02_03 Summa alarm;
VAR_GLOBAL;PVA04_02_04_ACOF_larm;M2895;%MX0.2895;BOOL;FALSE;PVA04_02_04 Status ACOF alarm;
VAR_GLOBAL;PVA04_02_04_Alarm1;;;BOOL;FALSE;PVA04_02_04 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_04_Alarm2;;;BOOL;FALSE;PVA04_02_04 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_04_Alarm3;;;BOOL;FALSE;PVA04_02_04 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_04_Alarm4;;;BOOL;FALSE;PVA04_02_04 Alarm signal från I/O;
VAR_GLOBAL;PVA04_02_04_ANTAL_CLOSE_IDAG;;;REAL;0;PVA04_02_04 Antal stängningar idag;
VAR_GLOBAL;PVA04_02_04_ANTAL_CLOSE_IGAR;;;REAL;0;PVA04_02_04 Antal stängningar igår;
VAR_GLOBAL;PVA04_02_04_ANTAL_CLOSE_TOTAL;;;REAL;0;PVA04_02_04 Antal stängningar totalt;
VAR_GLOBAL;PVA04_02_04_ANTAL_OPEN_IDAG;;;REAL;0;PVA04_02_04 Antal öppningar idag;
VAR_GLOBAL;PVA04_02_04_ANTAL_OPEN_IGAR;;;REAL;0;PVA04_02_04 Antal öppningar igår;
VAR_GLOBAL;PVA04_02_04_ANTAL_OPEN_TOTAL;;;REAL;0;PVA04_02_04 Antal öppningar totalt;
VAR_GLOBAL;PVA04_02_04_AUTO_CLOSE;;;BOOL;FALSE;PVA04_02_04 Auto stäng;
VAR_GLOBAL;PVA04_02_04_AUTO_OPEN;;;BOOL;FALSE;PVA04_02_04 Auto öppna;
VAR_GLOBAL;PVA04_02_04_C;X98;%IX152;BOOL;FALSE;On/off-ventil, trycksida fettcirkulation Stängd;
VAR_GLOBAL;PVA04_02_04_CLOSE;M2898;%MX0.2898;BOOL;FALSE;PVA04_02_04 Ventil stäng order;
VAR_GLOBAL;PVA04_02_04_CLOSED;;;BOOL;FALSE;PVA04_02_04 läge stängd;
VAR_GLOBAL;PVA04_02_04_CO;Y1B9;%QX441;BOOL;FALSE;On/off-ventil, trycksida fettcirkulation Öppna;
